cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral
41734975000120;2021-04-28;true;8599603;TREINAMENTO EM INFORMATICA;SERVICOS DE EDUCACAO;SERVICOS;18440000;ITABERA;SP;SUDESTE;ITAPETININGA;ATIVA
45644652000105;2022-03-14;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;91440250;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
45642979000130;2022-03-14;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;09391001;MAUA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
39638668000102;2020-11-02;true;9700500;SERVICOS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;69027340;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA
10960932000130;2009-02-11;true;6622300;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;BENS DE CAPITAL;SERVICOS;05425070;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
35589039000170;2019-11-22;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;36774102;CATAGUASES;MG;SUDESTE;ZONA DA MATA;ATIVA
33196845000153;2019-03-30;true;8712300;ATIVIDADES DE FORNECIMENTO DE INFRA ESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;SERVICOS DE SAUDE;SERVICOS;22775130;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
40455288000103;2021-01-19;true;4322302;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO DE VENTILACAO E REFRIGERACAO;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;09892410;SAO BERNARDO DO CAMPO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
40559880000155;2021-01-26;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;53240160;OLINDA;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
36403094000197;2020-02-17;true;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;SERVICOS DE SAUDE;SERVICOS;83824020;FAZENDA RIO GRANDE;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
22414838000245;2018-12-17;false;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;76829498;PORTO VELHO;RO;NORTE;MADEIRA GUAPORE;ATIVA
34211371000134;2019-07-15;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;31370570;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
45968499000163;2022-04-08;true;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS CONGRESSOS EXPOSICOES E FESTAS;SERVICOS ADMINISTRATIVOS;SERVICOS;08640750;SUZANO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
46040031000177;2022-04-14;true;6209100;SUPORTE TECNICO MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;INDUSTRIA DIGITAL;SERVICOS;29165420;SERRA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
22977453000105;2015-08-03;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;85903590;TOLEDO;PR;SUL;OESTE PARANAENSE;ATIVA
46241354000129;2022-05-03;true;1821100;SERVICOS DE PRE IMPRESSAO;PAPEL E CELULOSE;INDUSTRIA;55158420;BELO JARDIM;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
59785329000158;1988-12-09;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;13360000;CAPIVARI;SP;SUDESTE;PIRACICABA;ATIVA
40936921000185;2021-02-22;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;25716021;PETROPOLIS;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
32264316000187;2018-12-17;true;3299099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;DIVERSOS;INDUSTRIA;37570000;OURO FINO;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
07267437000135;2005-03-17;true;4754701;COMERCIO VAREJISTA DE MOVEIS;VAREJO;COMERCIO;76804047;PORTO VELHO;RO;NORTE;MADEIRA GUAPORE;ATIVA
22010787000105;2015-02-19;true;8630501;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE PROCEDIMENTOS CIRURGICOS;SERVICOS DE SAUDE;SERVICOS;05078000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
00850753000196;1995-10-10;true;6203100;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NAO CUSTOMIZAVEIS;INDUSTRIA DIGITAL;SERVICOS;87050110;MARINGA;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
31255945000188;2018-08-16;true;9609206;SERVICOS DE TATUAGEM E COLOCACAO DE PIERCING;SERVICOS DIVERSOS;SERVICOS;09920650;DIADEMA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
12614787000160;2010-09-27;true;0113000;CULTIVO DE CANA DE ACUCAR;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;14600000;SAO JOAQUIM DA BARRA;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
32518970000170;2019-01-22;true;4120400;CONSTRUCAO DE EDIFICIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;88519400;LAGES;SC;SUL;SERRANA;ATIVA
39442166000101;2020-10-15;true;4763601;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;VAREJO;COMERCIO;60544785;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
29871409000165;2018-03-07;true;3314707;MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL;SERVICOS DIVERSOS;SERVICOS;83412590;COLOMBO;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
27277917000194;2017-03-11;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;05790290;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
46649115000102;2022-06-03;true;8712300;ATIVIDADES DE FORNECIMENTO DE INFRA ESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;SERVICOS DE SAUDE;SERVICOS;58400426;CAMPINA GRANDE;PB;NORDESTE;AGRESTE PARAIBANO;ATIVA
13671807000106;2011-05-10;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;48750000;RETIROLANDIA;BA;NORDESTE;NORDESTE BAIANO;ATIVA
39514513000156;2020-10-21;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;87025432;MARINGA;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
17023157000135;2012-09-26;true;6920601;ATIVIDADES DE CONTABILIDADE;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;02720200;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
39755481000180;2020-11-11;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;89633000;ZORTEA;SC;SUL;SERRANA;ATIVA
16513552000133;2012-07-13;true;6463800;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;30130141;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
36849434000108;2020-04-02;true;4120400;CONSTRUCAO DE EDIFICIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;37928000;SAO ROQUE DE MINAS;MG;SUDESTE;OESTE DE MINAS;ATIVA
10526563000252;2012-03-16;false;4110700;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;37553502;POUSO ALEGRE;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
09396111000133;2008-02-19;true;6622300;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;BENS DE CAPITAL;SERVICOS;03281904;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
27348880000148;2017-03-21;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;12912660;BRAGANCA PAULISTA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
34725542000143;2019-09-01;true;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA MESA E BANHO;VAREJO;COMERCIO;25045002;DUQUE DE CAXIAS;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
26314119000122;2016-10-07;true;6311900;TRATAMENTO DE DADOS PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;INDUSTRIA DIGITAL;SERVICOS;05590120;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
24489579000166;2016-03-30;true;4773300;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;VAREJO;COMERCIO;73252200;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
35020913000154;2019-09-27;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;36773546;CATAGUASES;MG;SUDESTE;ZONA DA MATA;ATIVA
34912859000199;2019-09-18;true;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;03589001;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
10932084000155;2009-07-01;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;88130430;PALHOCA;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
42429252000180;2021-06-22;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;37447000;MINDURI;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
43135330000105;2021-08-16;true;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;22245120;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
29945093000109;2018-03-15;true;3212400;FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES;DIVERSOS;INDUSTRIA;49037330;ARACAJU;SE;NORDESTE;LESTE SERGIPANO;ATIVA
26458384000184;2016-10-31;true;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;VAREJO;COMERCIO;68780000;VIGIA;PA;NORTE;NORDESTE PARAENSE;ATIVA
11953800000143;2010-05-17;true;4541206;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA MOTOCICLETAS E MOTONETAS;VAREJO;COMERCIO;39365000;SAO JOAO DO PACUI;MG;SUDESTE;NORTE DE MINAS;ATIVA
39898987000149;2020-11-24;true;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;08471000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
40042164000104;2020-12-07;true;5320201;SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL;TRANSPORTE;SERVICOS;71070110;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
34717080000112;2019-08-30;true;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;VAREJO;COMERCIO;62140000;MASSAPE;CE;NORDESTE;NOROESTE CEARENSE;ATIVA
18751036000172;2013-08-26;true;1412603;FACCAO DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;60762752;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
02843443001907;2019-06-18;false;6424703;COOPERATIVAS DE CREDITO MUTUO;BENS DE CAPITAL;SERVICOS;88380000;BALNEARIO PICARRAS;SC;SUL;VALE DO ITAJAI;ATIVA
37369445000153;2020-06-09;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;28740000;CONCEICAO DE MACABU;RJ;SUDESTE;NORTE FLUMINENSE;ATIVA
45673141000103;2022-03-16;true;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA MESA E BANHO;VAREJO;COMERCIO;69373000;RORAINOPOLIS;RR;NORTE;SUL DE RORAIMA;ATIVA
31996637000103;2018-11-12;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;13630085;PIRASSUNUNGA;SP;SUDESTE;CAMPINAS;ATIVA
47742850000129;2022-08-27;true;3299099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;DIVERSOS;INDUSTRIA;29944270;SAO MATEUS;ES;SUDESTE;LITORAL NORTE ESPIRITO SANTENSE;ATIVA
46858926000113;2022-06-21;true;8020002;OUTRAS ATIVIDADES DE SERVICOS DE SEGURANCA;SERVICOS ADMINISTRATIVOS;SERVICOS;81030320;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
38041426000166;2020-08-11;true;9609299;OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DIVERSOS;SERVICOS;63140000;ASSARE;CE;NORDESTE;SUL CEARENSE;ATIVA
06788724000128;2004-07-20;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;76480000;SANTA TEREZA DE GOIAS;GO;CENTRO-OESTE;NORTE GOIANO;ATIVA
45626681000136;2022-03-12;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;81480346;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
32842814000160;2019-02-21;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;13253031;ITATIBA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
13650524000170;2011-05-16;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;89226000;JOINVILLE;SC;SUL;NORTE CATARINENSE;ATIVA
15017196000102;2012-02-08;true;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;69095552;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA
11659870000193;2010-03-05;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;85955000;MARIPA;PR;SUL;OESTE PARANAENSE;ATIVA
12876376000143;2010-11-18;true;5229099;OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE;TRANSPORTE;SERVICOS;44072010;FEIRA DE SANTANA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
17139970000175;2012-11-09;true;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;51021040;RECIFE;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
02793024000170;1980-04-02;true;4511101;COMERCIO A VAREJO DE AUTOMOVEIS CAMIONETAS E UTILITARIOS NOVOS;VAREJO;COMERCIO;76300000;CERES;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
08392092000104;2006-10-26;true;0131800;CULTIVO DE LARANJA;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;13800970;MOGI MIRIM;SP;SUDESTE;CAMPINAS;ATIVA
23522453000183;2015-10-22;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;02118001;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
35529501000144;2019-11-16;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;40725630;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
42815063000146;2021-07-21;true;4929901;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS SOB REGIME DE FRETAMENTO MUNICIPAL;TRANSPORTE;SERVICOS;44024156;FEIRA DE SANTANA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
47064046000138;2022-07-07;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;45065050;VITORIA DA CONQUISTA;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
22408676000151;2015-05-08;true;4110700;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;18048100;SOROCABA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
54924022000177;1986-12-18;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;14701420;BEBEDOURO;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
43776517000503;1975-05-06;false;3600601;CAPTACAO TRATAMENTO E DISTRIBUICAO DE AGUA;SERVICOS DE SANEAMENTO BASICO;SERVICOS;13890000;AGUAS DA PRATA;SP;SUDESTE;CAMPINAS;ATIVA
23893795000100;1989-11-14;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;35600000;BOM DESPACHO;MG;SUDESTE;CENTRAL MINEIRA;ATIVA
01612338000248;2009-11-06;false;8411600;ADMINISTRACAO PUBLICA EM GERAL;SERVICOS DIVERSOS;SERVICOS;65668000;SUCUPIRA DO RIACHAO;MA;NORDESTE;LESTE MARANHENSE;ATIVA
12798443000310;2001-01-08;false;4692300;COMERCIO ATACADISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE INSUMOS AGROPECUARIOS;ATACADO;COMERCIO;55294470;GARANHUNS;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
41631391000120;1993-01-15;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;63870000;BOA VIAGEM;CE;NORDESTE;SERTOES CEARENSES;ATIVA
34000313000161;2019-06-24;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;94070634;GRAVATAI;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
44865945000141;2022-01-14;true;1412601;CONFECCAO DE PECAS DE VESTUARIO EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;BENS DE CONSUMO;INDUSTRIA;95181160;FARROUPILHA;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA
42380361000150;2021-06-18;true;0210107;EXTRACAO DE MADEIRA EM FLORESTAS PLANTADAS;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;18960000;BERNARDINO DE CAMPOS;SP;SUDESTE;ASSIS;ATIVA
39991358000169;2020-12-02;true;5229099;OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE;TRANSPORTE;SERVICOS;39508000;JAIBA;MG;SUDESTE;NORTE DE MINAS;ATIVA
03650700000110;2000-02-18;true;8610101;ATIVIDADES DE ATENDIMENTO HOSPITALAR EXCETO PRONTO SOCORRO E UNIDADES PARA ATENDIMENTO A URGENCIAS;SERVICOS DE SAUDE;SERVICOS;65930000;ACAILANDIA;MA;NORDESTE;OESTE MARANHENSE;ATIVA
43431157000184;2021-09-07;true;8712300;ATIVIDADES DE FORNECIMENTO DE INFRA ESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;SERVICOS DE SAUDE;SERVICOS;24725270;SAO GONCALO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
07606691000200;2007-03-20;false;4313400;OBRAS DE TERRAPLENAGEM;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;33206369;VESPASIANO;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
28716905000181;2017-09-25;true;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;42701860;LAURO DE FREITAS;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
48034084000100;2022-09-21;true;4763602;COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS;VAREJO;COMERCIO;17514857;MARILIA;SP;SUDESTE;MARILIA;ATIVA
26964668000142;1991-02-25;true;8112500;CONDOMINIOS PREDIAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;70342090;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
44257245000174;2021-11-16;true;5812301;EDICAO DE JORNAIS DIARIOS;TELECOM;SERVICOS;88708603;TUBARAO;SC;SUL;SUL CATARINENSE;ATIVA
44324330000108;2021-11-22;true;4530704;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;11704840;PRAIA GRANDE;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
47565582000117;2022-08-15;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;91793280;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
18386126000101;2013-06-28;true;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;48860000;QUEIMADAS;BA;NORDESTE;NORDESTE BAIANO;ATIVA
08952529000206;2009-01-07;false;9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;35500615;DIVINOPOLIS;MG;SUDESTE;OESTE DE MINAS;ATIVA
32806570000160;2019-02-18;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;78307000;CAMPOS DE JULIO;MT;CENTRO-OESTE;NORTE MATO GROSSENSE;ATIVA
24271673000306;2022-01-24;false;2449199;METALURGIA DE OUTROS METAIS NAO FERROSOS E SUAS LIGAS NAO ESPECIFICADOS ANTERIORMENTE;SIDERURGICA-METALURGIA;INDUSTRIA;06695560;ITAPEVI;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
47589351000143;2022-08-16;true;0161003;SERVICO DE PREPARACAO DE TERRENO CULTIVO E COLHEITA;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;88349899;CAMBORIU;SC;SUL;VALE DO ITAJAI;ATIVA
35817228000153;2019-12-18;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;07662035;MAIRIPORA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
15365043000148;2012-04-13;true;0132600;CULTIVO DE UVA;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;18185000;PILAR DO SUL;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
48126519000147;2022-09-29;true;2391503;APARELHAMENTO DE PLACAS E EXECUCAO DE TRABALHOS EM MARMORE GRANITO ARDOSIA E OUTRAS PEDRAS;QUIMICA-PETROQUIMICA;INDUSTRIA;44010665;FEIRA DE SANTANA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
45033715000189;2022-01-27;true;5320202;SERVICOS DE ENTREGA RAPIDA;TRANSPORTE;SERVICOS;95908372;LAJEADO;RS;SUL;CENTRO ORIENTAL RIO GRANDENSE;ATIVA
05515311000107;2003-02-18;true;8640202;LABORATORIOS CLINICOS;SERVICOS DE SAUDE;SERVICOS;72975000;COCALZINHO DE GOIAS;GO;CENTRO-OESTE;LESTE GOIANO;ATIVA
13180225000119;2011-01-19;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;08474140;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
26628561000123;2016-11-29;true;4322301;INSTALACOES HIDRAULICAS SANITARIAS E DE GAS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;20765000;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
47241925000198;2022-07-21;true;7410202;DESIGN DE INTERIORES;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;04516001;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
32322070000152;2018-12-27;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;06360150;CARAPICUIBA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
30916099000137;2018-07-12;true;4541206;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA MOTOCICLETAS E MOTONETAS;VAREJO;COMERCIO;63030010;JUAZEIRO DO NORTE;CE;NORDESTE;SUL CEARENSE;ATIVA
